ID,TARGET
2024-07-17_B09KDTS4DC,3.577970398042285
2024-07-17_B09KDR64LT,3.577970398042285
2024-07-17_B09KDLQ2GW,18.578333333333333
2024-07-17_B09KDPXYG3,2.425
2024-07-17_B09KDNYCYR,3.577970398042285
2024-07-17_B09KDN7PYR,3.577970398042285
2024-07-17_B09KDW1YKQ,3.577970398042285
2024-07-17_B09MR4B13C,7.66
2024-07-17_B09KDQ2BWY,2.21
2024-07-17_B09KDXJJ6W,3.577970398042285
2024-07-17_B09KTF8ZDQ,3.577970398042285
2024-07-17_B09KDZQJ6P,8.04
2024-07-17_B09KSXP3HN,27.32
2024-07-17_B09KSYL73R,22.8
2024-07-17_B09KT5HMNY,6.1
2024-07-17_B09KTFXX6L,24.06
2024-07-17_B09KTJRHC7,45.98
2024-07-17_B09KTMKDKJ,0.57
2024-07-17_B09KTMLQ1N,8.705
2024-07-17_B09MR2FY5D,31.75
2024-07-17_B09MR2MLZH,1.38
2024-07-17_B09MR4D874,3.577970398042285
2024-07-17_B09MR3RSW8,3.577970398042285
2024-07-17_B09KDYY3SB,5.363333333333332
2024-07-17_B0BNKY8RQN,0.32
2024-07-17_B0B31Y1FDZ,3.577970398042285
2024-07-17_B0BGDXV7FD,13.67
2024-07-17_B09MR3XT5G,25.98
2024-07-17_B09X1JTK49,1.42
2024-07-17_B0B31V3PKG,3.577970398042285
2024-07-17_B0B31T1XMH,3.577970398042285
2024-07-17_B0B31SVP2Q,3.577970398042285
2024-07-17_B0B31SM3ZR,3.577970398042285
2024-07-17_B0B31R1ZBV,3.577970398042285
2024-07-17_B09MR4Z3H9,3.577970398042285
2024-07-17_B09X1HV1NL,15.06
2024-07-17_B09X1F8C23,19.15
2024-07-17_B09X1F1L26,13.5
2024-07-17_B09MR5WS3Y,2.56
2024-07-17_B09MR56Q9N,9.41
2024-07-17_B0B31VTH56,3.53
2024-07-17_B0B31VFJ6Q,14.59
2024-07-17_B0B69SF1BT,1.36
2024-07-17_B0B699PLXD,3.577970398042285
2024-07-17_B0B69DD2C7,3.577970398042285
2024-07-17_B0B69DK8JN,3.577970398042285
2024-07-17_B0B69GN5KJ,3.577970398042285
2024-07-17_B09MR4G722,3.577970398042285
2024-07-17_B0BDRTZTGX,3.577970398042285
2024-07-17_B0BG2PD396,3.577970398042285
2024-07-17_B0BG2T78CJ,3.577970398042285
2024-07-17_B0BG2VYWSG,3.577970398042285
2024-07-17_B0BGDWGRQB,3.577970398042285
2024-07-17_B0BGDX2Z3L,34.22
2024-07-17_B09MR4Z3H8,433.29
2024-07-17_B09MR3Y296,1.9
2024-07-17_B09MR36MLJ,3.577970398042285
2024-07-17_B0BNKZ88Z5,3.577970398042285
2024-07-17_B0BRCXJRX6,3.577970398042285
2024-07-17_B0BNL4S7GH,3.577970398042285
2024-07-17_B0BNKZ5BR1,3.577970398042285
2024-07-17_B0BRCXDHBX,17.01
2024-07-17_B0BNKZ9BJR,2.1408333333333336
2024-07-17_B0BNKZBJX2,3.577970398042285
2024-07-17_B0BNKZCWFL,3.577970398042285
2024-07-17_B0BNKZF51P,3.577970398042285
2024-07-17_B0BNL11QD8,3.577970398042285
2024-07-17_B0BNL13PNY,3.577970398042285
2024-07-17_B0BNL2VK7L,3.577970398042285
2024-07-17_B0BNL3J36Z,3.577970398042285
2024-07-17_B0BNL3RDG4,3.577970398042285
2024-07-17_B0BNL3YY1C,3.577970398042285
2024-07-17_B0BNL1WL6R,3.577970398042285
2024-07-17_B0BNL4Y2J9,3.577970398042285
2024-07-17_B0BNL5N28Z,3.577970398042285
2024-07-17_B0BRCXCXCV,10.42
2024-07-17_B0BNL5BKMK,0.3
2024-07-17_B0BRCW2B64,17.6
2024-07-17_B0BNL7TJRT,1.2799999999999998
2024-07-17_B0BNL6H152,3.577970398042285
2024-07-17_B0BRCW79VK,3.577970398042285
2024-07-17_B0BNL5LCM5,3.577970398042285
2024-07-17_B0BNL5HYLR,3.577970398042285
2024-07-17_B0BNL5CJ8G,3.577970398042285
2024-07-17_B0BNL5JR7V,3.577970398042285
2024-07-17_B0BSLTZV4Z,3.577970398042285
2024-07-17_B0BRCXQMS5,23.594
2024-07-17_B0BGDZLDX2,1.38
2024-07-17_B0CY5QQ49F,54.42
2024-07-17_B0BNKYW36G,4.23
2024-07-17_B0BRCXP7VN,3.577970398042285
2024-07-17_B0BRCXQRC9,18.94
2024-07-17_B0BRCXSTKW,2.36
2024-07-17_B0BRCXXBG2,3.577970398042285
2024-07-17_B0BRCY8QMH,3.577970398042285
2024-07-17_B0BRCYJ33N,18.125
2024-07-17_B0BNKYZD2Z,1.8
2024-07-17_B0BRCYK4JK,51.31
2024-07-17_B0BRCYQNSW,1.75
2024-07-17_B0BRCYV77T,18.79
2024-07-17_B0BRDCBGFD,0.9775
2024-07-17_B0BRDCJWJC,3.577970398042285
2024-07-17_B0BRCYJ4SR,3.577970398042285
2024-07-17_B0BSLWJKSX,3.577970398042285
2024-07-17_B0BSLVXHYJ,3.577970398042285
2024-07-17_B0CY5KFQBD,8.71
2024-07-17_B0CR4C98FS,2.04
2024-07-17_B0CR4C5WXS,3.577970398042285
2024-07-17_B0CR4BK4FW,3.577970398042285
2024-07-17_B0CR4BGLK5,10.48
2024-07-17_B0CY5LR4VX,77.85
2024-07-17_B0CR49NR3B,1.25
2024-07-17_B0CR49N6MQ,3.577970398042285
2024-07-17_B0CR49BQRS,3.577970398042285
2024-07-17_B0CFV6V981,7.64
2024-07-17_B0C9JLKFPZ,339.65
2024-07-17_B0CR4BG4ZW,30.19
2024-07-18_B09KDW1YKQ,1.06
2024-07-18_B09KDVXTP4,2.0894285382199578
2024-07-18_B09KDTS4DC,2.0894285382199578
2024-07-18_B09KDTHJ6V,2.0894285382199578
2024-07-18_B09KDR64LT,2.0894285382199578
2024-07-18_B09KDNYCYR,2.0894285382199578
2024-07-18_B09KDPXYG3,2.0894285382199578
2024-07-18_B09KDN7PYR,2.0894285382199578
2024-07-18_B09KDLQ2GW,2.0894285382199578
2024-07-18_B0BGDX2Z3L,2.0894285382199578
2024-07-18_B09KDQ2BWY,2.0894285382199578
2024-07-18_B09KDXJJ6W,2.0894285382199578
2024-07-18_B09MR3XT5G,2.0894285382199578
2024-07-18_B09MR3Y296,2.0894285382199578
2024-07-18_B09KSXP3HN,29.3
2024-07-18_B09KT5HMNY,5.206666666666666
2024-07-18_B09KTF8ZDQ,2.0894285382199578
2024-07-18_B09KTFXX6L,2.0894285382199578
2024-07-18_B09KTJRHC7,2.0894285382199578
2024-07-18_B09KTMKDKJ,2.0894285382199578
2024-07-18_B09KTMLQ1N,2.0894285382199578
2024-07-18_B09MR2FY5D,44.7
2024-07-18_B09MR2MLZH,2.46
2024-07-18_B09MR36MLJ,2.0894285382199578
2024-07-18_B09MR3RSW8,2.0894285382199578
2024-07-18_B09KDYY3SB,2.0894285382199578
2024-07-18_B09KDZQJ6P,10.43
2024-07-18_B09MR4B13C,1.08
2024-07-18_B0B31Y1FDZ,2.0894285382199578
2024-07-18_B09MR4G722,2.0894285382199578
2024-07-18_B0BGDWGRQB,2.0894285382199578
2024-07-18_B0B31T1XMH,2.0894285382199578
2024-07-18_B0B31SVP2Q,2.0894285382199578
2024-07-18_B0B31SM3ZR,2.0894285382199578
2024-07-18_B0B31R1ZBV,2.0894285382199578
2024-07-18_B09X1JTK49,2.0894285382199578
2024-07-18_B09X1F1L26,2.0894285382199578
2024-07-18_B09X1F8C23,37.26
2024-07-18_B09MR5WS3Y,2.85
2024-07-18_B09MR56Q9N,6.75
2024-07-18_B09MR4Z3H9,2.38
2024-07-18_B0B31VFJ6Q,2.0894285382199578
2024-07-18_B09MR4Z3H8,15.06
2024-07-18_B0BG2T78CJ,1.33
2024-07-18_B0B31VTH56,2.0894285382199578
2024-07-18_B0B699PLXD,2.0894285382199578
2024-07-18_B0B69B8R3C,2.0894285382199578
2024-07-18_B0B69C4GST,2.0894285382199578
2024-07-18_B0B69DK8JN,2.0894285382199578
2024-07-18_B0B69GN5KJ,2.0894285382199578
2024-07-18_B0B69N4B1S,2.0894285382199578
2024-07-18_B0B69SF1BT,2.0894285382199578
2024-07-18_B0BDRQWBK9,2.0894285382199578
2024-07-18_B0BDRS6R5Z,2.0894285382199578
2024-07-18_B0BDRTZTGX,2.0894285382199578
2024-07-18_B0BG2PD396,2.0894285382199578
2024-07-18_B09MR4D874,2.0894285382199578
2024-07-18_B09KSYL73R,9.79
2024-07-18_B09X1HV1NL,85.45
2024-07-18_B0BGDXM13S,0.49333333333333335
2024-07-18_B0BRCXJRX6,2.0894285382199578
2024-07-18_B0BRCXCXCV,2.0894285382199578
2024-07-18_B0BNKY8RQN,2.0894285382199578
2024-07-18_B0BNKZ5BR1,2.0894285382199578
2024-07-18_B0BNKZ6N9L,2.0894285382199578
2024-07-18_B0BNKZ9BJR,2.0894285382199578
2024-07-18_B0BNKZBJX2,2.0894285382199578
2024-07-18_B0BNKZCWFL,2.0894285382199578
2024-07-18_B0BNKZF51P,2.0894285382199578
2024-07-18_B0BNKZYHRX,2.0894285382199578
2024-07-18_B0BNL11QD8,2.0894285382199578
2024-07-18_B0BNL13PNY,2.0894285382199578
2024-07-18_B0BNL3RDG4,2.0894285382199578
2024-07-18_B0BNL3YY1C,2.0894285382199578
2024-07-18_B0BGDZLDX2,2.0894285382199578
2024-07-18_B0BNL5JR7V,2.0894285382199578
2024-07-18_B0BRCW79VK,2.0894285382199578
2024-07-18_B0BRCW2B64,2.0894285382199578
2024-07-18_B0BNL7TJRT,2.0894285382199578
2024-07-18_B0BNL5N28Z,2.0894285382199578
2024-07-18_B0BNL6H152,2.0894285382199578
2024-07-18_B0BNL5HYLR,2.0894285382199578
2024-07-18_B0BNL5CJ8G,2.0894285382199578
2024-07-18_B0BNL4Y2J9,2.0894285382199578
2024-07-18_B0BNL4S7GH,2.0894285382199578
2024-07-18_B0BNL4NX61,2.0894285382199578
2024-07-18_B0CY5QQ49F,2.0894285382199578
2024-07-18_B0BNL46Y7W,2.0894285382199578
2024-07-18_B0BRCXDHBX,2.0894285382199578
2024-07-18_B0BNL2VK7L,2.0894285382199578
2024-07-18_B0BRCXP7VN,2.0894285382199578
2024-07-18_B0BSLTZV4Z,2.0894285382199578
2024-07-18_B0BRCXQRC9,2.0894285382199578
2024-07-18_B0BRCXSTKW,2.0894285382199578
2024-07-18_B0BRCXXBG2,2.0894285382199578
2024-07-18_B0BRCY8QMH,2.0894285382199578
2024-07-18_B0BRCYJ33N,2.0894285382199578
2024-07-18_B0BRCYJ4SR,2.0894285382199578
2024-07-18_B0BRCYK4JK,2.0894285382199578
2024-07-18_B0BRCYQNSW,2.0894285382199578
2024-07-18_B0BRCYV77T,19.54
2024-07-18_B0BRDCBGFD,8.756666666666666
2024-07-18_B0BRDCJWJC,2.0894285382199578
2024-07-18_B0BSLVXHYJ,2.0894285382199578
2024-07-18_B0BSLWJKSX,2.0894285382199578
2024-07-18_B0BRCXQMS5,12.175333333333333
2024-07-18_B0BGDXV7FD,2.68
2024-07-18_B0C9JLKFPZ,2.0894285382199578
2024-07-18_B0CY5LR4VX,2.0894285382199578
2024-07-18_B0CY5KFQBD,2.0894285382199578
2024-07-18_B0CR4C98FS,2.0894285382199578
2024-07-18_B0CR4BK4FW,2.0894285382199578
2024-07-18_B0CR4C5WXS,2.0894285382199578
2024-07-18_B0CR4BG4ZW,2.0894285382199578
2024-07-18_B0CR49NR3B,2.0894285382199578
2024-07-18_B0CR49N6MQ,2.0894285382199578
2024-07-18_B0CR49BQRS,2.0894285382199578
2024-07-18_B0CFV6V981,4.405
2024-07-18_B0CR4BGLK5,0.72
2024-07-19_B09KDTHJ6V,2.3924348275527287
2024-07-19_B09KDW1YKQ,2.3924348275527287
2024-07-19_B09KDVXTP4,2.3924348275527287
2024-07-19_B09KDTS4DC,2.3924348275527287
2024-07-19_B09KDR64LT,2.3924348275527287
2024-07-19_B09KDZQJ6P,2.3924348275527287
2024-07-19_B09KDNYCYR,2.3924348275527287
2024-07-19_B09KDN7PYR,2.3924348275527287
2024-07-19_B09KDLQ2GW,2.3924348275527287
2024-07-19_B0BGDXM13S,2.3924348275527287
2024-07-19_B09KDXJJ6W,2.3924348275527287
2024-07-19_B09KDPXYG3,2.3924348275527287
2024-07-19_B09KDYY3SB,2.3924348275527287
2024-07-19_B09KTJRHC7,2.3924348275527287
2024-07-19_B09MR3Y296,2.3924348275527287
2024-07-19_B09KSYL73R,7.85
2024-07-19_B09KT5HMNY,1.9866666666666668
2024-07-19_B09KTF8ZDQ,2.3924348275527287
2024-07-19_B09KTFXX6L,4.91
2024-07-19_B09KTMKDKJ,0.33
2024-07-19_B09KTMLQ1N,2.3924348275527287
2024-07-19_B09MR2FY5D,23.34
2024-07-19_B09MR2MLZH,2.04
2024-07-19_B09MR3XT5G,2.3924348275527287
2024-07-19_B09MR36MLJ,2.3924348275527287
2024-07-19_B09MR3RSW8,2.3924348275527287
2024-07-19_B09KSXP3HN,13.08
2024-07-19_B09MR4B13C,2.0383333333333336
2024-07-19_B0B31R1ZBV,2.3924348275527287
2024-07-19_B09MR4G722,2.3924348275527287
2024-07-19_B09MR4Z3H8,2.3924348275527287
2024-07-19_B0B31SM3ZR,2.3924348275527287
2024-07-19_B0B31SVP2Q,2.3924348275527287
2024-07-19_B09X1HV1NL,11.32
2024-07-19_B0B31T1XMH,1.8566666666666665
2024-07-19_B09X1JTK49,2.3924348275527287
2024-07-19_B09MR5WS3Y,2.3924348275527287
2024-07-19_B09X1F8C23,20.96
2024-07-19_B09X1F1L26,0.67
2024-07-19_B09MR56Q9N,13.41
2024-07-19_B09MR4Z3H9,1.02
2024-07-19_B0B31VTH56,2.3924348275527287
2024-07-19_B0B31VFJ6Q,2.3924348275527287
2024-07-19_B0BDRS6R5Z,2.3924348275527287
2024-07-19_B0B31Y1FDZ,2.3924348275527287
2024-07-19_B0B699PLXD,2.3924348275527287
2024-07-19_B0B69B8R3C,2.3924348275527287
2024-07-19_B0B69C4GST,2.3924348275527287
2024-07-19_B0B69DK8JN,2.3924348275527287
2024-07-19_B0B69GN5KJ,2.3924348275527287
2024-07-19_B0B69N4B1S,2.3924348275527287
2024-07-19_B0B69SF1BT,2.3924348275527287
2024-07-19_B0BDRQWBK9,2.3924348275527287
2024-07-19_B0BDRTZTGX,2.3924348275527287
2024-07-19_B0BG2T78CJ,2.3924348275527287
2024-07-19_B0BGDWGRQB,2.3924348275527287
2024-07-19_B09MR4D874,2.3924348275527287
2024-07-19_B09KDQ2BWY,2.3924348275527287
2024-07-19_B0BGDX2Z3L,2.3924348275527287
2024-07-19_B0BRCXQRC9,2.3924348275527287
2024-07-19_B0BGDXV7FD,2.3924348275527287
2024-07-19_B0BNKY8RQN,2.3924348275527287
2024-07-19_B0BNKZ5BR1,2.3924348275527287
2024-07-19_B0BGDZLDX2,2.3924348275527287
2024-07-19_B0BNKZ6N9L,2.3924348275527287
2024-07-19_B0BNKZ9BJR,2.3924348275527287
2024-07-19_B0BNKZBJX2,2.3924348275527287
2024-07-19_B0BNKZCWFL,2.3924348275527287
2024-07-19_B0BNKZYHRX,2.3924348275527287
2024-07-19_B0BNL11QD8,2.3924348275527287
2024-07-19_B0BNL13PNY,2.3924348275527287
2024-07-19_B0BNL2VK7L,2.3924348275527287
2024-07-19_B0BNL3RDG4,2.3924348275527287
2024-07-19_B0BNL3YY1C,2.3924348275527287
2024-07-19_B0BNKZF51P,2.3924348275527287
2024-07-19_B0BNL5N28Z,2.3924348275527287
2024-07-19_B0BNL4NX61,2.3924348275527287
2024-07-19_B0BRCW79VK,2.3924348275527287
2024-07-19_B0BRCW2B64,2.3924348275527287
2024-07-19_B0BNL7TJRT,2.3924348275527287
2024-07-19_B0BNL6H152,2.3924348275527287
2024-07-19_B0BRCXCXCV,15.66
2024-07-19_B0BNL5CJ8G,2.2633333333333336
2024-07-19_B0BNL4Y2J9,2.3924348275527287
2024-07-19_B0BNL4S7GH,2.3924348275527287
2024-07-19_B0BNL5HYLR,2.3924348275527287
2024-07-19_B0BG2PD396,2.3924348275527287
2024-07-19_B0BNL46Y7W,2.3924348275527287
2024-07-19_B0BRCXDHBX,8.73
2024-07-19_B0BNL5JR7V,1.26
2024-07-19_B0BRCXP7VN,2.3924348275527287
2024-07-19_B0CY5QQ49F,2.3924348275527287
2024-07-19_B0BRCXJRX6,2.3924348275527287
2024-07-19_B0BRCXQMS5,13.41
2024-07-19_B0BRCXSTKW,1.02
2024-07-19_B0BRCY8QMH,2.3924348275527287
2024-07-19_B0BRCYJ33N,2.3924348275527287
2024-07-19_B0BRCYJ4SR,2.3924348275527287
2024-07-19_B0BRCYK4JK,2.3924348275527287
2024-07-19_B0BRCYQNSW,2.3924348275527287
2024-07-19_B0BRCYV77T,7.83
2024-07-19_B0BRDCBGFD,3.2405
2024-07-19_B0BRDCJWJC,2.3924348275527287
2024-07-19_B0BSLTZV4Z,2.3924348275527287
2024-07-19_B0BRCXXBG2,2.3924348275527287
2024-07-19_B0BSLWJKSX,2.3924348275527287
2024-07-19_B0BSLVXHYJ,2.3924348275527287
2024-07-19_B0CY5KFQBD,2.3924348275527287
2024-07-19_B0CR4C98FS,2.3924348275527287
2024-07-19_B0CR4BK4FW,2.3924348275527287
2024-07-19_B0CR4BGLK5,2.3924348275527287
2024-07-19_B0CR4C5WXS,2.3924348275527287
2024-07-19_B0CR49NR3B,2.3924348275527287
2024-07-19_B0C9JLKFPZ,2.3924348275527287
2024-07-19_B0CR4BG4ZW,2.3924348275527287
2024-07-19_B0CFV6V981,2.3924348275527287
2024-07-19_B0CR49BQRS,2.3924348275527287
2024-07-19_B0CY5LR4VX,2.3924348275527287
2024-07-19_B0CR49N6MQ,2.3924348275527287
2024-07-20_B09KDLQ2GW,2.1999945763386215
2024-07-20_B09KDN7PYR,2.1999945763386215
2024-07-20_B09KDPXYG3,2.1999945763386215
2024-07-20_B09KDQ2BWY,2.1999945763386215
2024-07-20_B0BGDWGRQB,2.1999945763386215
2024-07-20_B09KDR64LT,2.1999945763386215
2024-07-20_B09KDTHJ6V,2.1999945763386215
2024-07-20_B09KDVXTP4,2.1999945763386215
2024-07-20_B09KDW1YKQ,2.1999945763386215
2024-07-20_B09KDNYCYR,2.1999945763386215
2024-07-20_B09KTFXX6L,-8.425505124450952
2024-07-20_B09MR3XT5G,0.28487935526755176
2024-07-20_B09KDZQJ6P,2.1999945763386215
2024-07-20_B09KSYL73R,3.83
2024-07-20_B09KTF8ZDQ,1.9
2024-07-20_B09KTJRHC7,2.1999945763386215
2024-07-20_B09KTMKDKJ,2.1999945763386215
2024-07-20_B09KTMLQ1N,2.1999945763386215
2024-07-20_B09MR2FY5D,41.16
2024-07-20_B09KDXJJ6W,3.15
2024-07-20_B09MR2MLZH,2.1999945763386215
2024-07-20_B09KDYY3SB,2.1999945763386215
2024-07-20_B09MR3Y296,2.1999945763386215
2024-07-20_B09MR4G722,2.1999945763386215
2024-07-20_B09MR4D874,2.1999945763386215
2024-07-20_B09MR36MLJ,2.1999945763386215
2024-07-20_B09X1JTK49,2.1999945763386215
2024-07-20_B09MR4Z3H8,5.22
2024-07-20_B09MR4Z3H9,0.36
2024-07-20_B09MR56Q9N,14.743904761904762
2024-07-20_B09MR5Q6HJ,2.3591666666666664
2024-07-20_B09MR5WS3Y,2.1999945763386215
2024-07-20_B09X1F1L26,2.1999945763386215
2024-07-20_B09X1F8C23,12.85
2024-07-20_B09X1HV1NL,686.83
2024-07-20_B09KSXP3HN,27.76
2024-07-20_B0BDRQWBK9,0.2
2024-07-20_B0B31SVP2Q,2.1999945763386215
2024-07-20_B0B31T1XMH,2.1999945763386215
2024-07-20_B0B31V3PKG,2.1999945763386215
2024-07-20_B0B31VFJ6Q,2.1999945763386215
2024-07-20_B0B31Y1FDZ,2.1999945763386215
2024-07-20_B0B699PLXD,2.1999945763386215
2024-07-20_B0B69B8R3C,2.1999945763386215
2024-07-20_B0B69C4GST,2.1999945763386215
2024-07-20_B0B69DK8JN,2.1999945763386215
2024-07-20_B09MR4B13C,2.1999945763386215
2024-07-20_B0B31R1ZBV,2.1999945763386215
2024-07-20_B0BG2PD396,2.1999945763386215
2024-07-20_B0BRCYJ33N,2.1999945763386215
2024-07-20_B0BGDX2Z3L,2.1999945763386215
2024-07-20_B0BNL4S6MB,2.1999945763386215
2024-07-20_B0BGDXV7FD,2.1999945763386215
2024-07-20_B0BRCXQMS5,21.51
2024-07-20_B0BGDZLDX2,1.875
2024-07-20_B0BNKY8RQN,2.1999945763386215
2024-07-20_B0BNKZ5BR1,2.1999945763386215
2024-07-20_B0BNKZ88Z5,2.1999945763386215
2024-07-20_B0BNKZBJX2,2.1999945763386215
2024-07-20_B0BNL13PNY,2.1999945763386215
2024-07-20_B0BNL3RDG4,2.1999945763386215
2024-07-20_B0BRCXQRC9,2.1999945763386215
2024-07-20_B0BNKZ9BJR,2.1999945763386215
2024-07-20_B0BNL4Y2J9,2.1999945763386215
2024-07-20_B0BNL5CJ8G,2.1999945763386215
2024-07-20_B0BNL5HYLR,2.1999945763386215
2024-07-20_B0BNL6H152,2.1999945763386215
2024-07-20_B0BRCXP7VN,2.1999945763386215
2024-07-20_B0BRCW2B64,2.1999945763386215
2024-07-20_B0BRCW79VK,2.1999945763386215
2024-07-20_B0BRCXDHBX,14.45
2024-07-20_B0BRCXJRX6,28.84
2024-07-20_B0B69G3YRM,1.3975
2024-07-20_B0BRCXCXCV,2.1999945763386215
2024-07-20_B0CR49N6MQ,2.1999945763386215
2024-07-20_B0BNL2VK7L,2.1999945763386215
2024-07-20_B0BGDXM13S,2.1999945763386215
2024-07-20_B0BRCY8QMH,2.1999945763386215
2024-07-20_B0BRCYJ4SR,2.1999945763386215
2024-07-20_B0BRCYK4JK,2.1999945763386215
2024-07-20_B0BRCYQNSW,2.1999945763386215
2024-07-20_B0BRCYV77T,33.86
2024-07-20_B0BRDCBGFD,0.93
2024-07-20_B0BRDCJWJC,2.1999945763386215
2024-07-20_B0BSLVXHYJ,2.1999945763386215
2024-07-20_B0BSLWJKSX,2.1999945763386215
2024-07-20_B0C9JLKFPZ,2.1999945763386215
2024-07-20_B0CR49BQRS,2.1999945763386215
2024-07-20_B0CFV6V981,2.1999945763386215
2024-07-20_B0CY5QQ49F,2.1999945763386215
2024-07-20_B0CR49NR3B,2.1999945763386215
2024-07-20_B0CR4BG4ZW,2.1999945763386215
2024-07-20_B0CR4BGLK5,2.1999945763386215
2024-07-20_B0CR4BK4FW,2.1999945763386215
2024-07-20_B0CR4C5WXS,2.1999945763386215
2024-07-20_B0CR4C98FS,2.1999945763386215
2024-07-20_B0CY5KFQBD,2.1999945763386215
2024-07-20_B0CY5LR4VX,2.1999945763386215
2024-07-20_B0BRCXXBG2,2.1999945763386215
2024-07-21_B09KDTHJ6V,2.300891214645939
2024-07-21_B09KDR64LT,2.300891214645939
2024-07-21_B09KDQ2BWY,2.300891214645939
2024-07-21_B09KDPXYG3,2.300891214645939
2024-07-21_B09MR3XT5G,2.300891214645939
2024-07-21_B09KDN7PYR,2.300891214645939
2024-07-21_B0BDRQWBK9,2.300891214645939
2024-07-21_B09KDTS4DC,2.300891214645939
2024-07-21_B09MR3RSW8,2.300891214645939
2024-07-21_B09KDNYCYR,2.300891214645939
2024-07-21_B09KDVXTP4,2.300891214645939
2024-07-21_B09KT5HMNY,2.300891214645939
2024-07-21_B09KDXJJ6W,2.300891214645939
2024-07-21_B09KDYY3SB,8.69
2024-07-21_B09KDZQJ6P,18.92
2024-07-21_B09KSXP3HN,43.23
2024-07-21_B09KTF8ZDQ,2.02
2024-07-21_B09KTFXX6L,7.929357142857143
2024-07-21_B09KTJRHC7,2.1775
2024-07-21_B09KTMKDKJ,2.300891214645939
2024-07-21_B09KTMLQ1N,2.300891214645939
2024-07-21_B09MR2FY5D,19.88
2024-07-21_B09KDW1YKQ,2.31
2024-07-21_B09KSYL73R,7.04
2024-07-21_B09MR5Q6HJ,2.35
2024-07-21_B09MR3Y296,2.300891214645939
2024-07-21_B09MR2MLZH,2.300891214645939
2024-07-21_B09X1F8C23,10.84
2024-07-21_B09X1F1L26,0.66
2024-07-21_B09MR5WS3Y,2.300891214645939
2024-07-21_B09MR4D874,2.300891214645939
2024-07-21_B09MR56Q9N,20.82
2024-07-21_B09MR4Z3H9,1.63
2024-07-21_B09MR4Z3H8,11.43
2024-07-21_B09MR4G722,2.0251190476190475
2024-07-21_B09X1JTK49,2.300891214645939
2024-07-21_B09X1HV1NL,7.288333333333332
2024-07-21_B0B69G3YRM,2.8
2024-07-21_B0B31R1ZBV,2.300891214645939
2024-07-21_B0B31SM3ZR,2.300891214645939
2024-07-21_B0B31SVP2Q,2.300891214645939
2024-07-21_B0B31T1XMH,2.300891214645939
2024-07-21_B0B31V3PKG,2.300891214645939
2024-07-21_B0B31VFJ6Q,10.89
2024-07-21_B0B31Y1FDZ,1.4466666666666668
2024-07-21_B0B699PLXD,2.300891214645939
2024-07-21_B0B69C4GST,2.300891214645939
2024-07-21_B09KDLQ2GW,2.300891214645939
2024-07-21_B0B69DK8JN,2.300891214645939
2024-07-21_B09MR4B13C,2.300891214645939
2024-07-21_B09MR36MLJ,2.300891214645939
2024-07-21_B0BRCY8QMH,2.300891214645939
2024-07-21_B0B69DD2C7,2.300891214645939
2024-07-21_B0BRCXQMS5,10.88
2024-07-21_B0BNKZCWFL,3.55
2024-07-21_B0BG2T78CJ,2.300891214645939
2024-07-21_B0BG2Z8CY4,2.300891214645939
2024-07-21_B0BGDWGRQB,2.300891214645939
2024-07-21_B0BGDX2Z3L,2.300891214645939
2024-07-21_B0BGDXM13S,2.300891214645939
2024-07-21_B0BGDXV7FD,2.300891214645939
2024-07-21_B0BNKYPVM6,2.300891214645939
2024-07-21_B0BNKZ5BR1,2.300891214645939
2024-07-21_B0BNKZBJX2,2.300891214645939
2024-07-21_B0BGDZLDX2,2.300891214645939
2024-07-21_B0BNKZKGFG,2.300891214645939
2024-07-21_B0BRCW79VK,2.300891214645939
2024-07-21_B0BRCXJRX6,17.98
2024-07-21_B0BNL13PNY,2.28
2024-07-21_B0BRCXDHBX,16.49
2024-07-21_B0BRCXCXCV,14.57
2024-07-21_B0BRCXP7VN,2.26
2024-07-21_B0BRCW2B64,2.300891214645939
2024-07-21_B0BNL4S7GH,2.300891214645939
2024-07-21_B0BNL4S6MB,2.300891214645939
2024-07-21_B0B69SF1BT,2.300891214645939
2024-07-21_B0CY5QQ49F,2.300891214645939
2024-07-21_B0BRCXXBG2,2.300891214645939
2024-07-21_B0BNKYZD2Z,2.300891214645939
2024-07-21_B0CY5LR4VX,2.300891214645939
2024-07-21_B0BG2PD396,2.300891214645939
2024-07-21_B0BRCXQRC9,2.300891214645939
2024-07-21_B0BNL3RDG4,2.300891214645939
2024-07-21_B0BRCYJ33N,2.300891214645939
2024-07-21_B0BRCYK4JK,6.74
2024-07-21_B0BRCYQNSW,1.58
2024-07-21_B0BRCYV77T,18.94
2024-07-21_B0BRDCBGFD,5.74
2024-07-21_B0BRDCJWJC,2.300891214645939
2024-07-21_B0BSLVXHYJ,2.300891214645939
2024-07-21_B0BSLWJKSX,2.300891214645939
2024-07-21_B0C9JLKFPZ,2.300891214645939
2024-07-21_B0BDRTZTGX,2.300891214645939
2024-07-21_B0CQVLFPBQ,2.300891214645939
2024-07-21_B0CFV6V981,-2.8204875895287875
2024-07-21_B0CR4C98FS,1.554678974829352
2024-07-21_B0CR4C5WXS,2.300891214645939
2024-07-21_B0CR4BK4FW,2.300891214645939
2024-07-21_B0CR4BGLK5,2.300891214645939
2024-07-21_B0CY5KFQBD,2.300891214645939
2024-07-21_B0CR49NR3B,2.300891214645939
2024-07-21_B0CR49N6MQ,2.300891214645939
